,Unnamed: 0,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
5451,14,3,3,2,7,0,94,94,17,6,15,10446,14,90010446,90001123,90000769,0,1,3,1,1,3,10,0,1115,1,1123,1,0,597,482,0,0,0,0,0,0,157,3,2018,1,10,5,758496,4,769,767,0,0,1,1,3
5452,15,1,7,6,22,0,91,91,21,13,6,10446,14,90010446,90000769,90001123,0,3,2,0,0,1,15,0,1115,2,769,3,0,485,375,0,0,0,0,0,0,157,1,2018,1,23,4,758497,15,1123,687,2,0,1,3,1
5453,16,0,1,3,9,0,62,62,17,15,12,12015,14,90012015,90000538,90000544,0,3,9,0,0,1,22,0,1027,0,538,3,0,253,151,0,0,1,0,0,0,145,1,2018,1,3,2,758534,10,544,449,1,1,1,3,1
5454,17,2,1,12,32,0,137,137,15,11,16,12015,14,90012015,90000544,90000538,0,1,1,1,1,3,14,0,1115,1,544,1,0,701,607,1,0,0,0,0,0,145,3,2018,1,23,13,758535,15,538,917,2,0,1,1,3
5455,18,1,4,10,28,0,93,93,17,5,15,12016,13,90012016,90000531,90000528,0,1,2,1,0,1,28,0,1115,1,531,1,0,386,311,0,0,0,0,0,0,145,1,2018,1,22,7,758572,10,528,618,0,0,1,1,1
5456,19,1,2,10,25,0,99,99,25,15,5,12016,14,90012016,90000528,90000531,0,1,6,1,0,1,18,0,1115,2,528,1,0,661,553,0,0,0,0,0,0,145,1,2018,1,10,3,758573,16,531,885,1,0,1,1,1
5457,20,1,4,3,14,0,73,73,17,15,15,12019,14,90012019,90000534,90000530,0,1,3,1,0,1,19,0,1115,0,534,1,0,578,463,1,0,0,0,0,0,145,1,2018,1,12,3,758610,10,530,772,2,0,1,1,1
5458,21,0,5,6,31,0,78,78,15,15,15,12019,13,90012019,90000530,90000534,0,1,2,1,0,1,15,0,1115,3,530,1,0,352,266,0,0,0,0,0,0,145,1,2018,1,15,4,758611,10,534,564,3,0,1,1,1
5459,22,1,2,3,15,0,78,78,10,13,19,12020,14,90012020,90000964,90000539,0,2,4,0,0,1,24,0,1115,4,964,2,0,405,275,0,0,0,0,0,0,145,1,2018,1,13,4,758648,16,539,623,4,0,1,2,1
5460,23,2,6,3,9,0,113,113,21,18,14,12020,14,90012020,90000539,90000964,0,1,3,1,1,2,22,0,1115,4,539,1,0,633,486,0,0,0,0,0,0,145,2,2018,1,20,6,758649,13,964,874,1,0,1,1,2
5461,24,1,2,1,13,5,89,89,22,4,4,11651,13,90011651,90000520,90000857,1,0,3,0,1,1,16,0,1115,1,520,0,0,387,269,0,0,0,0,0,0,144,1,2018,1,5,1,758686,9,857,575,0,0,0,0,1
5462,25,0,4,10,30,0,58,58,22,4,4,11651,14,90011651,90000857,90000520,0,1,0,1,0,0,5,0,1115,2,857,1,0,649,522,0,0,0,0,0,0,144,0,2018,1,14,3,758687,14,520,843,0,0,1,1,0
5463,26,1,0,1,15,3,103,103,21,15,13,12017,14,90012017,90000965,90000537,1,0,2,0,1,1,21,0,1115,0,965,0,0,517,421,0,0,0,0,0,0,145,1,2018,1,9,3,758724,16,537,746,1,0,0,0,1
5464,27,0,2,7,19,0,68,68,19,14,15,12017,14,90012017,90000537,90000965,0,1,2,1,0,0,23,0,1115,0,537,1,0,529,414,0,0,0,0,0,0,145,0,2018,1,14,2,758725,18,965,735,1,0,1,1,0
5465,28,1,1,7,22,4,96,96,21,15,13,11643,14,90011643,90000523,90001116,1,0,2,0,1,1,12,0,1115,3,523,0,0,414,302,0,0,0,0,0,0,144,1,2018,1,5,2,758764,11,1116,601,1,0,0,0,1
5466,29,0,5,9,37,0,58,58,17,13,14,11643,14,90011643,90001116,90000523,0,1,1,1,0,0,11,0,1115,1,1116,1,0,527,423,0,0,0,0,0,0,144,0,2018,1,11,2,758765,9,523,729,2,0,1,1,0
5467,30,1,4,10,28,4,119,119,17,13,13,11644,13,90011644,90000518,90000508,1,0,4,0,1,1,13,0,1115,1,518,0,0,460,344,0,0,0,0,0,0,144,1,2018,1,18,6,758802,11,508,666,2,0,0,0,1
5468,31,0,3,13,29,0,77,77,18,13,12,11644,14,90011644,90000508,90000518,0,1,4,1,0,0,13,0,1115,6,508,1,0,420,313,0,0,0,0,0,0,144,0,2018,1,18,4,758803,15,518,635,2,0,1,1,0
5469,32,0,4,5,28,0,45,45,8,7,16,11649,14,90011649,90001117,90000526,0,1,2,1,0,0,11,0,1115,4,1117,1,0,464,371,0,0,0,0,0,0,144,0,2018,1,10,3,758840,10,526,669,4,0,1,1,0
5470,33,1,1,3,19,3,102,102,18,16,9,11649,14,90011649,90000526,90001117,1,0,3,0,1,1,16,0,1077,4,526,0,0,476,382,0,0,0,0,0,0,144,1,2018,1,7,3,758841,14,1117,698,2,1,0,0,1
5471,34,1,2,4,11,4,96,96,21,19,11,12629,14,90012629,90000623,90000554,1,0,1,0,1,1,10,0,1115,5,623,0,0,482,350,0,0,0,0,0,0,182,1,2018,1,12,3,758878,12,554,702,2,0,0,0,1
5472,35,0,5,4,20,0,46,46,9,11,19,12629,14,90012629,90000554,90000623,0,1,2,1,0,0,6,0,1115,1,554,1,0,483,358,0,0,0,0,0,0,182,0,2018,1,15,1,758879,13,623,716,4,0,1,1,0
5473,36,5,3,4,21,4,181,181,12,9,14,10981,14,90010981,90000893,90000600,1,0,3,0,1,5,12,0,1115,0,893,0,0,861,799,0,0,0,0,0,0,147,5,2018,1,16,7,758916,15,600,1060,3,0,0,0,3
5474,37,0,0,3,15,0,44,44,22,13,9,10981,14,90010981,90000600,90000893,0,5,2,0,0,0,12,0,1115,3,600,5,0,375,312,0,0,0,0,0,0,147,0,2018,1,10,3,758917,12,893,565,1,0,1,3,0
5475,38,0,1,6,13,0,55,55,20,12,7,10443,14,90010443,90000917,90000913,0,1,2,1,0,0,22,0,1115,5,917,1,0,406,255,0,0,0,0,0,0,157,0,2018,1,6,2,758957,18,913,635,2,0,1,1,0
5476,39,1,2,7,21,5,110,110,13,7,12,10443,14,90010443,90000913,90000917,1,0,2,0,1,1,19,0,1115,4,913,0,0,545,404,0,0,0,0,0,0,157,1,2018,1,15,3,758958,18,917,765,3,0,0,0,1
5477,40,0,3,2,16,0,92,92,14,14,16,13021,14,90013021,90000665,90000998,0,2,3,0,1,3,12,0,1115,0,665,2,0,316,213,0,0,1,0,0,0,159,3,2018,1,12,6,759005,11,998,521,3,0,1,2,3
5478,41,0,5,5,28,0,93,93,17,14,15,13021,14,90013021,90000998,90000665,0,3,3,0,0,2,13,0,1115,0,998,3,0,618,506,1,0,0,0,0,0,159,2,2018,1,18,5,759006,15,665,811,2,0,1,3,2
5479,42,1,0,0,0,0,27,27,20,0,0,10650,14,90010650,90000679,90000693,0,0,0,0,0,2,0,0,1115,0,679,3,0,0,0,0,0,0,0,0,0,170,2,2018,1,0,0,759044,0,693,0,1,0,0,0,2
5480,43,2,0,0,0,0,49,49,17,0,0,10650,13,90010650,90000693,90000679,0,0,0,0,1,3,0,0,1110,0,693,2,0,0,0,0,0,1,0,0,0,170,3,2018,1,0,0,759045,0,679,0,1,1,0,0,3
5481,44,2,2,3,5,0,114,114,19,9,14,11650,14,90011650,90000527,90000515,0,1,0,1,1,4,10,0,1115,1,527,1,0,547,428,0,0,0,0,0,0,144,4,2018,1,16,7,759082,16,515,733,0,0,1,1,3
5482,45,1,0,2,13,0,47,47,17,14,10,11650,14,90011650,90000515,90000527,0,4,4,0,0,1,7,0,1115,5,515,4,0,494,375,0,0,0,0,0,0,144,1,2018,1,6,1,759083,3,527,698,3,0,1,3,1
5483,46,3,3,3,14,0,115,115,15,13,18,12014,14,90012014,90000532,90000535,0,1,3,1,1,3,22,1,1115,4,532,1,0,557,468,0,0,0,0,0,0,145,3,2018,1,11,5,759120,11,535,741,2,0,1,1,3
5484,47,1,6,4,14,0,76,76,20,18,13,12014,14,90012014,90000535,90000532,0,3,2,0,0,1,12,0,1115,2,535,3,0,556,470,0,0,0,0,0,0,145,1,2018,1,16,4,759121,14,532,734,2,0,1,3,1
5485,48,0,1,9,28,0,76,76,27,31,10,12632,14,90012632,90000995,90000624,0,1,4,1,0,0,6,0,1057,1,995,1,0,545,456,0,0,0,0,0,0,182,0,2018,1,10,3,759158,9,624,770,1,1,1,1,0
5486,49,0,3,3,11,4,73,73,-4,10,32,12632,14,90012632,90000624,90000995,1,0,3,0,1,1,7,0,1115,3,624,0,0,293,217,0,0,0,0,0,0,182,1,2018,1,19,6,759159,10,995,492,7,0,0,0,1
5487,50,2,0,6,30,0,115,115,18,11,14,13454,14,90013454,90000638,90000647,0,3,3,0,0,3,9,0,1115,1,638,3,0,460,344,0,0,1,0,0,0,187,3,2018,1,9,5,759196,23,647,679,1,0,1,3,3
5488,51,3,1,6,25,0,115,115,17,12,12,13454,14,90013454,90000647,90000638,0,3,2,0,0,3,22,0,1115,3,647,3,0,419,320,1,0,0,0,0,0,187,3,2018,1,14,6,759197,9,638,678,2,0,1,3,3
5489,52,2,1,2,10,4,113,113,18,13,16,13455,14,90013455,90000641,90000655,1,0,2,0,1,2,15,0,1115,4,641,0,0,302,222,0,0,0,0,0,0,187,2,2018,1,7,4,759234,16,655,470,1,0,0,0,2
5490,53,0,5,9,16,0,53,53,21,13,11,13455,14,90013455,90000655,90000641,0,2,1,0,0,0,10,0,1115,1,655,2,0,849,743,0,0,0,0,0,0,187,0,2018,1,12,2,759235,16,641,1016,1,0,1,2,0
5491,54,0,0,0,0,0,7,7,17,0,0,10651,14,90010651,90000684,90000680,0,0,0,0,0,1,0,0,1115,0,684,2,0,0,0,0,0,1,0,0,0,170,1,2018,1,0,0,759276,0,680,0,2,0,0,0,1
5492,55,0,0,0,0,0,26,26,20,0,0,10651,14,90010651,90000680,90000684,0,0,0,0,1,2,0,0,1115,0,680,1,0,0,0,0,0,1,0,0,0,170,2,2018,1,0,0,759277,0,684,0,1,0,0,0,2
5493,56,0,0,0,0,0,0,0,15,0,0,10652,13,90010652,90000687,90000691,0,0,0,0,0,0,0,0,1053,0,687,1,0,0,0,0,0,0,0,1,1,170,0,2018,1,0,0,759318,0,691,0,0,0,0,0,0
5494,57,1,0,0,0,4,35,35,20,0,0,10652,14,90010652,90000691,90000687,1,0,0,0,1,1,0,0,1115,0,691,0,0,0,0,0,0,0,1,0,0,170,1,2018,1,0,0,759319,0,687,0,1,0,0,0,1
5495,58,0,5,2,15,0,61,61,18,11,13,10975,13,90010975,90000900,90001118,0,1,2,1,0,1,14,0,1115,3,900,1,0,521,424,0,0,0,0,0,0,147,1,2018,1,13,2,759356,10,1118,719,1,0,1,1,1
5496,59,1,5,3,24,0,80,80,18,13,12,10975,14,90010975,90001118,90000900,0,1,0,1,0,1,20,0,1115,3,1118,1,0,551,446,0,0,0,0,0,0,147,1,2018,1,11,3,759357,16,900,768,2,0,1,1,1
5497,60,0,4,1,15,0,49,49,18,19,9,10980,14,90010980,90000895,90001119,0,3,3,0,0,0,7,0,1048,2,895,3,0,516,420,0,0,0,0,0,1,147,0,2018,1,11,2,759394,10,1119,693,1,0,1,3,0
5498,61,3,0,4,21,4,128,128,9,9,21,10980,14,90010980,90001119,90000895,1,0,2,0,1,3,11,0,1115,4,1119,0,0,483,408,0,0,0,0,0,0,147,3,2018,1,14,6,759395,9,895,670,3,0,0,0,3
5499,62,1,3,4,24,0,74,74,15,21,18,10982,14,90010982,90000897,90000906,0,2,4,0,0,1,11,1,1115,1,897,2,0,502,368,0,0,0,0,0,0,147,1,2018,1,11,3,759431,7,906,744,4,0,1,2,1
5500,63,2,2,10,36,0,109,109,14,15,22,10982,14,90010982,90000906,90000897,0,1,2,1,1,2,10,0,1115,5,906,1,0,326,201,0,0,0,0,0,0,147,2,2018,1,12,6,759432,13,897,579,2,0,1,1,2
5501,64,0,5,2,13,0,49,49,24,19,11,10983,14,90010983,90000549,90000894,0,6,3,0,0,0,14,0,1115,1,549,6,0,488,404,1,0,0,0,0,0,147,0,2018,1,13,3,759468,10,894,699,1,0,1,3,0
5502,65,5,3,5,18,5,188,188,15,11,20,10983,14,90010983,90000894,90000549,0,0,3,0,0,6,15,0,1115,2,894,0,0,500,420,0,1,1,0,0,0,147,6,2018,1,20,10,759469,12,549,710,1,0,0,0,3
5503,66,1,5,9,22,0,73,73,12,14,21,10182,14,90010182,90000932,90000921,0,3,2,0,0,1,14,0,1115,4,932,3,0,497,423,0,0,0,0,0,0,130,1,2017,1,15,4,759513,14,921,713,3,0,1,3,1
5504,67,3,1,11,29,0,151,151,22,19,13,10182,14,90010182,90000921,90000932,0,1,4,1,1,3,20,0,1115,3,921,1,0,484,423,0,0,0,0,0,0,130,3,2017,1,16,5,759514,19,932,733,1,0,1,1,3
5505,68,0,0,3,18,4,107,107,22,16,15,13449,14,90013449,90000646,90000635,1,0,3,0,1,1,12,0,1115,5,646,0,0,266,144,1,0,0,0,1,0,187,1,2018,1,5,1,759550,25,635,507,0,0,0,0,1
5506,69,0,1,13,51,0,77,77,17,13,19,13449,14,90013449,90000635,90000646,0,1,0,1,0,0,16,0,1115,0,635,1,0,468,357,0,0,0,1,0,0,187,0,2018,1,13,3,759551,19,646,704,1,0,1,1,0
5507,70,0,0,0,0,4,15,15,17,0,0,10653,13,90010653,90001166,90001165,1,0,0,0,0,0,0,0,1115,0,1166,0,0,0,0,0,0,0,0,0,0,170,0,2018,1,0,0,759590,0,1165,0,2,0,0,0,0
5508,71,0,0,0,0,5,22,22,22,0,0,10653,14,90010653,90001165,90001166,1,0,0,0,0,0,0,0,1115,0,1165,0,0,0,0,0,0,0,0,0,0,170,0,2018,1,0,0,759591,0,1166,0,0,0,0,0,0
5509,72,1,2,3,14,0,83,83,21,12,13,12624,14,90012624,90000559,90000606,0,2,3,0,0,1,21,0,1115,5,559,2,0,599,515,0,0,0,0,0,0,182,1,2018,1,9,3,759628,23,606,804,0,0,1,2,1
5510,73,1,5,3,7,0,93,93,20,13,12,12624,14,90012624,90000606,90000559,0,1,2,1,1,2,7,0,1115,2,606,1,0,660,562,0,0,0,0,0,0,182,2,2018,1,20,6,759629,13,559,854,1,0,1,1,2
5511,74,2,2,3,19,4,134,134,25,23,9,13022,14,90013022,90000670,90000674,1,0,2,0,1,2,10,0,1115,0,670,0,0,483,378,0,0,0,0,0,0,159,2,2018,1,12,5,759676,15,674,702,2,0,0,0,2
5512,75,0,4,5,31,0,46,46,5,9,24,13022,14,90013022,90000674,90000670,0,2,3,0,0,0,7,0,1115,3,674,2,0,456,353,0,0,0,0,0,0,159,0,2018,1,15,2,759677,9,670,651,4,0,1,2,0
5513,76,2,4,5,29,0,109,109,13,18,18,10183,14,90010183,90000920,90000929,0,1,2,1,1,2,15,0,1115,1,920,1,0,552,468,0,0,0,0,0,0,130,2,2017,1,19,3,759721,11,929,755,4,0,1,1,2
5514,77,1,0,1,18,0,56,56,15,18,18,10183,14,90010183,90000929,90000920,0,2,0,0,0,1,15,0,1115,0,929,2,0,399,314,0,0,0,0,0,0,130,1,2017,1,6,3,759722,7,920,592,3,0,1,2,1
5515,78,1,5,4,11,2,100,100,25,19,12,10184,14,90010184,90001075,90000933,1,0,1,0,1,1,15,0,1115,0,1075,0,0,717,648,0,0,0,0,0,0,130,1,2017,1,13,2,759766,16,933,894,0,0,0,0,1
5516,79,0,2,2,30,0,42,42,11,7,20,10184,14,90010184,90000933,90001075,0,1,1,1,0,0,10,0,1115,2,933,1,0,458,395,0,0,0,0,0,0,130,0,2017,1,6,1,759767,12,1075,633,2,0,1,1,0
5517,80,0,3,1,10,4,92,92,16,14,13,13457,14,90013457,90000645,90000651,1,0,3,0,1,1,20,0,1114,2,645,0,0,331,205,0,0,0,0,0,0,187,1,2018,1,10,2,759802,16,651,557,2,1,0,0,1
5518,81,0,4,5,27,0,48,48,9,9,14,13457,14,90013457,90000651,90000645,0,1,1,1,0,0,19,0,1104,1,651,1,0,530,394,0,0,0,0,0,1,187,0,2018,1,11,3,759803,9,645,750,2,0,1,1,0
5519,82,0,0,2,10,0,65,65,16,16,19,11384,14,90011384,90001167,90000880,0,2,3,0,0,1,28,0,1115,2,1167,2,0,268,164,1,0,0,0,0,0,174,1,2018,1,10,2,759842,13,880,476,2,0,1,2,1
5520,83,1,3,9,15,0,91,91,20,18,18,11384,14,90011384,90000880,90001167,0,1,1,1,1,2,2,0,1115,4,880,1,0,459,331,0,1,0,1,0,0,174,2,2018,1,19,4,759843,18,1167,655,1,0,1,1,2
5521,84,0,2,7,24,0,62,62,22,16,6,10186,14,90010186,90000924,90001076,0,4,3,0,0,0,24,0,1115,2,924,4,0,484,395,1,0,0,0,0,0,130,0,2017,1,7,2,759889,13,1076,719,2,0,1,3,0
5522,85,3,4,3,10,4,154,154,14,5,16,10186,14,90010186,90001076,90000924,1,0,2,0,1,4,24,0,1115,2,1076,0,0,453,362,0,1,1,0,0,0,130,4,2017,1,16,7,759890,19,924,683,1,0,0,0,3
5523,0,0,0,4,16,5,82,82,18,23,18,13997,14,90013997,90001185,90000936,1,0,1,0,0,0,15,0,1115,0,1185,0,0,451,365,0,0,0,0,0,0,205,0,2017,3,9,1,755759,16,936,625,3,0,0,0,0
5524,1,0,5,3,4,4,64,64,12,14,24,13997,13,90013997,90000936,90001185,1,0,1,0,0,0,25,0,1115,4,936,0,0,751,668,0,0,0,0,0,0,205,0,2017,3,10,1,755760,16,1185,938,2,0,0,0,0
5525,2,0,1,1,11,0,40,40,8,7,16,14010,14,90014010,90000710,90000713,0,2,3,0,0,0,15,0,1115,1,710,2,0,562,458,0,0,0,0,0,0,119,0,2017,3,7,1,755832,20,713,770,4,0,1,2,0
5526,3,2,10,6,27,5,144,144,21,15,7,14010,14,90014010,90000713,90000710,1,0,1,0,1,2,11,0,1115,0,713,0,0,627,530,0,0,0,0,0,0,119,2,2017,3,22,5,755833,15,710,846,2,0,0,0,2
5527,4,1,2,3,11,4,100,100,18,16,15,12248,13,90012248,90000977,90000981,1,0,2,0,1,1,21,0,1115,0,977,0,0,704,592,0,0,0,0,0,0,183,1,2018,1,10,2,756046,15,981,899,2,0,0,0,1
5528,5,0,0,4,9,0,28,28,16,13,16,12248,14,90012248,90000981,90000977,0,1,1,1,0,0,11,0,1115,4,981,1,0,526,403,0,0,0,0,0,0,183,0,2018,1,4,2,756047,7,977,710,2,0,1,1,0
5529,6,2,3,3,19,0,92,92,19,20,21,10444,14,90010444,90000916,90000909,0,2,1,0,0,2,10,0,1115,0,916,2,0,437,326,0,0,0,0,0,0,157,2,2018,1,10,5,756113,15,909,644,1,0,1,2,2
5530,7,1,3,7,36,0,98,98,13,21,20,10444,13,90010444,90000909,90000916,0,2,3,0,0,2,13,0,1115,1,909,2,0,527,427,0,0,0,0,0,0,157,2,2018,1,11,3,756114,13,916,766,4,0,1,2,2
5531,8,0,0,0,0,4,15,15,17,0,0,10649,14,90010649,90000988,90000690,1,0,0,0,0,0,0,0,1115,0,988,0,0,0,0,0,0,0,0,0,0,170,0,2018,1,0,0,756176,0,690,0,2,0,0,0,0
5532,9,0,0,0,0,3,12,12,17,0,0,10649,14,90010649,90000690,90000988,1,0,0,0,0,0,0,0,1115,0,690,0,0,0,0,0,0,0,0,0,0,170,0,2018,1,0,0,756177,0,988,0,2,0,0,0,0
5533,10,0,2,9,27,0,85,85,21,12,14,12013,14,90012013,90000533,90000542,0,2,4,0,0,1,24,0,1115,3,533,2,0,476,351,0,0,0,0,0,0,145,1,2018,1,15,7,756214,7,542,704,0,0,1,2,1
5534,11,2,5,7,22,0,125,125,23,14,12,12013,14,90012013,90000542,90000533,0,1,6,1,1,2,32,0,1115,4,542,1,0,448,337,0,0,0,0,0,0,145,2,2018,1,18,5,756215,6,533,704,0,0,1,1,2
5535,12,0,0,0,5,0,25,25,4,15,29,10976,14,90010976,90000905,90000741,0,1,2,1,0,0,16,0,1115,5,905,1,1,517,405,0,0,0,0,0,0,147,0,2018,1,6,0,756252,11,741,734,5,0,1,1,0
5536,13,0,0,9,19,2,73,73,24,29,15,10976,14,90010976,90000741,90000905,1,0,0,0,1,0,16,0,1115,1,741,0,0,457,348,0,0,0,0,0,0,147,1,2018,1,6,2,756253,5,905,664,2,0,0,0,0
5537,14,1,1,7,13,0,64,64,6,10,15,12628,14,90012628,90000625,90000617,0,2,2,0,0,2,16,0,1115,2,625,2,0,255,160,0,0,0,0,0,0,182,2,2018,1,10,2,756289,12,617,428,6,0,1,2,2
5538,15,2,2,6,39,0,106,106,19,14,11,12628,14,90012628,90000617,90000625,0,2,0,0,0,2,7,0,1115,0,617,2,0,764,675,0,0,0,0,0,0,182,2,2018,1,16,4,756290,14,625,970,2,0,1,2,2
5539,16,0,4,10,29,0,72,72,22,18,12,13456,13,90013456,90001171,90000658,0,2,2,0,0,0,28,0,1115,4,1171,2,0,508,385,0,0,0,0,0,0,187,0,2018,1,11,3,756328,11,658,791,1,0,1,2,0
5540,17,2,3,5,23,2,135,135,16,10,18,13456,14,90013456,90000658,90001171,1,0,3,0,1,2,39,0,1115,0,658,0,0,385,262,0,0,0,0,0,0,187,2,2018,1,11,4,756329,21,1171,634,1,0,0,0,2
5541,0,1,6,7,19,0,68,68,9,3,15,11309,15,90011309,90000875,90000892,0,1,3,1,0,1,12,0,1115,2,875,1,0,670,591,1,0,0,0,0,0,174,1,2018,1,15,6,658759,12,892,826,3,0,1,1,1
5542,1,0,0,4,10,0,71,71,20,14,4,11309,18,90011309,90000892,90000875,0,1,5,1,0,1,16,0,1033,2,892,1,0,251,188,0,1,1,0,0,1,174,1,2018,1,9,4,658760,12,875,428,0,0,1,1,1
5543,2,0,3,4,14,4,71,71,15,14,19,13900,14,90013900,90001037,90000662,1,0,3,0,0,0,16,0,1115,1,1037,0,0,550,454,0,0,0,0,0,0,164,0,2018,1,9,2,754810,13,662,742,2,0,0,0,0
5544,3,0,3,5,15,3,74,74,21,18,14,13900,14,90013900,90000662,90001037,1,0,2,0,0,0,18,0,1115,4,662,0,0,411,318,0,0,0,0,0,0,164,0,2018,1,15,3,754811,5,1037,628,1,0,0,0,0
5545,4,3,4,5,14,0,149,149,21,21,10,13901,14,90013901,90000796,90001014,0,1,3,1,1,4,15,0,1115,3,796,1,0,511,428,0,0,0,0,0,0,164,4,2018,1,20,11,754848,12,1014,728,3,0,1,1,3
5546,5,1,2,7,27,0,68,68,5,10,23,13901,14,90013901,90001014,90000796,0,4,6,0,0,1,15,0,1094,4,1014,4,0,429,330,0,0,0,0,0,1,164,1,2018,1,9,4,754849,12,796,625,2,0,1,3,1
5547,6,1,4,10,27,0,117,117,15,12,9,13904,14,90013904,90000772,90000749,0,1,5,1,1,2,15,0,1115,3,772,1,0,417,332,0,0,0,0,0,0,164,2,2018,1,19,9,754886,15,749,662,4,0,1,1,2
5548,7,1,3,10,23,0,84,84,17,7,13,13904,14,90013904,90000749,90000772,0,2,6,0,0,1,13,0,1115,0,749,2,0,583,495,0,0,0,0,0,0,164,1,2018,1,16,6,754887,10,772,809,1,0,1,2,1
5549,8,0,3,5,19,0,58,58,20,11,15,13905,14,90013905,90000742,90001135,0,3,3,0,0,0,13,0,1115,3,742,3,0,480,361,0,0,0,0,0,0,164,0,2018,1,16,5,754924,11,1135,679,0,0,1,3,0
5550,9,3,2,1,12,4,139,139,16,13,11,13905,14,90013905,90001135,90000742,1,0,5,0,1,3,9,0,1115,2,1135,0,0,604,489,0,0,0,0,0,0,164,3,2018,1,13,6,754925,12,742,818,3,0,0,0,3
5551,10,0,2,3,7,4,101,101,21,14,11,13894,14,90013894,90001045,90000630,1,0,6,0,1,1,15,0,1115,3,1045,0,0,672,575,0,0,0,0,0,0,164,2,2018,1,18,2,754962,10,630,870,1,0,0,0,1
5552,11,0,2,6,25,0,68,68,17,10,14,13894,14,90013894,90000630,90001045,0,2,1,0,0,0,21,0,1115,0,630,2,1,466,375,0,0,0,0,0,0,164,0,2018,1,21,6,754963,11,1045,671,1,0,1,2,0
5553,12,1,2,4,15,5,104,104,17,5,11,13895,14,90013895,90000593,90000574,1,0,5,0,1,1,12,0,1115,5,593,0,0,291,199,0,0,0,0,0,0,164,1,2018,1,9,2,755000,19,574,522,1,0,0,0,1
5554,13,0,6,13,40,0,80,80,22,10,4,13895,14,90013895,90000574,90000593,0,1,1,1,0,0,9,0,1115,3,574,1,0,675,563,0,0,0,0,0,0,164,0,2018,1,25,5,755001,7,593,911,1,0,1,1,0
5555,14,1,2,5,18,3,99,99,10,13,19,13896,13,90013896,90000552,90000576,1,0,6,0,1,1,16,0,1115,2,552,0,0,314,229,0,0,0,0,0,0,164,1,2018,1,11,4,755038,11,576,577,4,0,0,0,1
5556,15,0,11,19,48,0,104,104,22,18,13,13896,13,90013896,90000576,90000552,0,1,2,1,0,0,11,0,1115,6,576,1,0,379,286,0,0,0,0,0,0,164,0,2018,1,30,5,755039,14,552,660,1,0,1,1,0
5557,16,0,0,0,6,0,38,38,9,12,19,13902,14,90013902,90000597,90000513,0,3,6,0,0,0,14,1,1103,1,597,3,0,382,285,0,0,0,0,0,0,164,0,2018,1,3,1,755075,19,513,562,3,1,1,3,0
5558,17,3,2,6,20,4,148,148,20,19,14,13902,14,90013902,90000513,90000597,1,0,1,0,1,3,10,0,1115,1,513,0,0,650,571,0,0,0,0,0,0,164,3,2018,1,15,10,755076,12,597,870,2,0,0,0,3
5559,18,0,0,3,11,0,74,74,21,27,23,13897,14,90013897,90000577,90000590,0,2,6,0,0,0,21,0,1115,4,577,2,0,562,446,0,0,0,0,0,0,164,0,2018,1,10,5,755113,16,590,822,1,0,1,2,0
5560,19,1,1,5,13,3,125,125,12,21,28,13897,14,90013897,90000590,90000577,1,0,5,0,1,2,18,0,1115,1,590,0,0,341,232,0,0,0,0,0,0,164,2,2018,1,12,9,755114,20,577,568,3,0,0,0,2
5561,20,1,0,4,11,0,78,78,16,15,13,13898,14,90013898,90000802,90000543,0,1,3,1,0,1,14,0,1115,4,802,1,0,392,276,0,0,0,0,0,0,164,1,2018,1,11,4,755150,20,543,583,3,0,1,1,1
5562,21,1,10,6,32,0,89,89,13,12,16,13898,14,90013898,90000543,90000802,0,1,3,1,0,1,9,0,1115,3,543,1,0,681,588,0,0,0,0,0,0,164,1,2018,1,21,4,755151,13,802,898,3,0,1,1,1
5563,22,0,4,7,11,0,51,51,11,11,19,13903,14,90013903,90000721,90000664,0,1,3,1,0,1,15,0,1115,3,721,1,0,449,318,0,1,1,0,0,0,164,1,2018,1,11,2,755188,9,664,651,3,0,1,1,1
5564,23,1,0,2,14,0,73,73,17,15,11,13903,14,90013903,90000664,90000721,0,1,1,1,0,1,14,0,1115,4,664,1,0,645,504,1,0,0,0,0,0,164,1,2018,1,6,4,755189,20,721,854,3,0,1,1,1
5565,24,1,1,7,29,0,76,76,9,20,28,13899,14,90013899,90000602,90000843,0,1,4,1,0,1,9,0,1115,0,602,1,0,371,280,0,0,0,0,0,0,164,1,2018,1,10,4,755227,11,843,598,4,0,1,1,1
5566,25,0,7,9,25,0,100,100,24,28,20,13899,14,90013899,90000843,90000602,0,1,3,1,0,1,24,0,1115,4,843,1,0,409,312,0,0,0,0,0,0,164,1,2018,1,16,5,755228,13,602,649,1,0,1,1,1
