,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
481,481,1,0,3,4,18,4,71,10,10,15,826,18,90000826,90000511,90000524,1,0,1,0,0,0,19,0,1115,2,511,0,0,560,440,0,0,0,0,0,0,1,0,2016,1,10,4,18679,16,524,0,4,0,0,0,0
482,482,2,0,0,2,23,0,69,17,16,18,827,17,90000827,90000527,90000526,0,1,5,1,0,0,15,0,1115,2,527,0,0,308,215,0,0,0,0,0,0,1,1,2016,1,7,3,18705,19,526,0,2,0,1,1,0
483,483,3,0,3,5,22,0,90,23,18,15,827,17,90000827,90000526,90000527,0,1,3,1,0,1,7,0,1097,0,526,0,1,484,382,0,0,0,0,0,0,1,1,2016,1,18,6,18706,19,527,0,0,0,1,1,1
484,484,4,0,4,7,30,0,71,23,13,6,828,17,90000828,90000515,90000523,0,1,1,1,0,0,27,0,1115,1,515,0,0,506,412,0,0,0,0,0,0,1,1,2016,1,10,0,18734,16,523,0,1,0,1,1,0
485,485,5,0,5,9,24,4,96,11,5,13,828,18,90000828,90000523,90000515,1,0,0,0,1,1,22,0,1115,0,523,0,0,601,490,0,0,1,0,0,0,1,1,2016,1,11,2,18735,23,515,0,3,0,0,0,1
486,486,6,1,4,6,31,0,85,21,9,6,829,18,90000829,90000519,90000509,0,1,2,1,0,1,20,0,1115,2,519,0,0,705,616,0,0,0,0,0,0,1,1,2016,1,13,3,18764,10,509,0,1,0,1,1,1
487,487,7,1,1,3,22,0,63,18,5,9,829,18,90000829,90000509,90000519,0,1,1,1,0,1,7,0,1115,3,509,0,0,399,304,0,0,0,0,0,0,1,1,2016,1,7,2,18765,14,519,0,1,0,1,1,1
488,488,0,0,6,11,23,0,95,9,6,14,820,18,90000820,90000510,90000525,0,0,4,0,1,2,23,0,1115,0,510,0,0,296,176,0,0,0,0,0,0,1,2,2016,1,15,6,18056,22,525,0,4,0,0,0,2
489,489,1,2,2,11,34,0,116,21,14,6,820,18,90000820,90000525,90000510,0,3,4,0,0,2,28,0,1115,3,525,0,1,556,453,0,0,0,0,0,0,1,2,2016,1,13,6,18057,10,510,0,2,0,1,3,2
490,490,2,0,1,5,16,0,34,9,4,11,821,18,90000821,90000522,90000521,0,2,3,0,0,0,14,0,1115,3,522,0,0,536,456,0,0,0,0,0,0,1,2,2016,1,7,3,18107,9,521,0,3,1,1,2,0
491,491,3,0,6,10,23,5,133,24,9,4,821,17,90000821,90000521,90000522,1,0,4,0,1,2,15,0,1097,0,521,0,0,467,389,0,0,0,0,0,0,1,2,2016,1,19,5,18108,16,522,0,0,0,0,0,2
492,492,4,1,2,4,12,0,85,21,14,12,822,18,90000822,90000516,90000520,0,3,5,0,0,1,14,0,1115,6,516,0,0,521,424,0,0,0,0,0,0,1,3,2016,1,13,9,18137,16,520,0,1,0,1,3,1
493,493,5,2,6,6,18,0,151,15,11,15,822,18,90000822,90000520,90000516,0,1,7,1,1,3,29,0,1115,2,520,0,0,439,351,0,0,0,0,0,0,1,3,2016,1,18,10,18138,28,516,0,2,0,1,1,3
494,494,6,1,4,5,22,0,61,15,5,14,823,18,90000823,90000512,90000518,0,5,3,0,0,1,10,0,1115,1,512,0,0,444,328,0,0,0,0,0,0,1,5,2016,1,7,2,18167,19,518,0,1,0,1,3,1
495,495,7,2,5,7,34,0,169,23,14,7,823,18,90000823,90000518,90000512,0,1,1,1,1,5,16,0,1115,3,518,0,0,506,422,0,0,0,0,0,0,1,5,2016,1,21,9,18168,20,512,0,1,0,1,1,3
496,496,8,3,4,5,14,0,124,22,6,6,824,18,90000824,90000508,90000513,0,3,6,0,0,3,21,0,1115,0,508,0,0,458,348,0,0,0,0,0,0,1,3,2016,1,12,6,18196,19,513,0,0,0,1,3,3
497,497,9,2,4,11,32,0,141,16,6,6,824,16,90000824,90000513,90000508,0,3,3,0,0,3,24,0,1065,2,513,0,0,601,495,0,0,0,0,0,0,1,3,2016,1,21,11,18197,24,508,0,2,0,1,3,3
498,498,10,1,4,9,32,0,75,18,5,7,825,18,90000825,90000514,90000517,0,1,2,1,0,1,12,0,1115,1,514,0,0,668,556,0,0,0,0,0,0,1,1,2016,1,11,2,18223,11,517,0,1,0,1,1,1
499,499,11,1,2,1,14,0,82,23,7,5,825,18,90000825,90000517,90000514,0,1,1,1,0,1,25,0,1115,3,517,0,0,300,192,0,0,0,0,0,0,1,1,2016,1,7,3,18224,23,514,0,0,0,1,1,1
500,500,0,1,2,2,7,5,125,19,19,11,819,16,90000819,90000512,90000522,1,0,7,0,1,1,13,0,1111,3,512,0,0,269,162,0,0,0,0,0,0,1,0,2016,1,13,4,17911,24,522,0,3,0,0,0,1
501,501,1,0,4,12,54,0,95,16,12,20,819,18,90000819,90000522,90000512,0,1,2,1,0,0,14,0,1115,1,522,0,0,509,418,0,0,0,0,0,0,1,0,2016,1,21,7,17912,15,512,0,1,0,1,1,0
502,502,0,0,3,6,24,0,94,19,14,10,818,17,90000818,90000524,90000527,0,0,9,0,0,1,20,1,1085,2,524,0,0,408,312,0,0,0,0,0,0,1,4,2016,1,11,4,17361,23,527,0,2,0,0,0,1
503,503,1,3,5,7,21,0,163,15,10,14,818,18,90000818,90000527,90000524,0,1,3,1,1,4,24,0,1115,3,527,0,0,545,441,0,0,0,0,0,0,1,4,2016,1,24,13,17362,21,524,0,2,0,1,1,3
504,504,0,1,2,11,24,0,94,14,6,13,810,18,90000810,90000525,90000517,0,0,4,1,1,1,24,0,1115,5,525,0,0,562,429,0,0,0,0,0,0,1,1,2016,1,14,6,16602,14,517,0,2,0,0,0,1
505,505,1,0,3,4,16,0,87,23,13,6,810,18,90000810,90000517,90000525,0,2,5,0,0,1,27,0,1115,1,517,0,1,433,277,0,0,1,0,0,0,1,1,2016,1,11,5,16603,18,525,0,1,0,1,2,1
506,506,2,2,6,5,20,0,95,17,9,10,811,16,90000811,90000523,90000508,0,2,2,0,0,2,22,0,1115,5,523,0,0,602,493,0,0,0,0,0,0,1,2,2016,1,18,4,16631,10,508,0,2,0,1,2,2
507,507,3,1,5,4,19,0,84,16,10,9,811,18,90000811,90000508,90000523,0,2,2,0,0,2,22,0,1115,0,508,0,0,451,339,0,0,1,0,0,0,1,2,2016,1,12,4,16632,12,523,0,3,0,1,2,2
508,508,4,2,6,10,27,4,161,17,9,13,812,18,90000812,90000518,90000514,1,0,0,0,1,3,25,0,1115,1,518,0,0,422,316,0,0,0,0,0,0,1,0,2016,1,20,7,16661,27,514,0,1,0,0,0,3
509,509,5,0,4,4,20,0,61,14,12,10,812,18,90000812,90000514,90000518,0,3,4,0,0,0,23,0,1115,1,514,0,0,511,393,0,0,0,0,0,0,1,0,2016,1,10,1,16662,20,518,0,4,0,1,3,0
510,510,6,0,1,5,16,0,49,8,4,13,813,18,90000813,90000511,90000519,0,1,6,1,0,0,12,1,1115,3,511,0,0,373,253,0,0,0,0,0,0,1,1,2016,1,4,2,16690,21,519,0,4,0,1,1,0
511,511,7,1,5,6,32,3,138,25,13,3,813,17,90000813,90000519,90000511,1,0,2,0,1,1,14,0,1112,6,519,0,0,680,580,0,0,0,0,0,0,1,1,2016,1,23,7,16691,21,511,0,1,0,0,0,1
512,512,8,0,4,3,10,0,54,20,6,10,814,18,90000814,90000513,90000510,0,4,5,0,0,0,25,0,1115,4,513,0,0,454,379,0,0,0,0,0,0,1,4,2016,1,11,3,16720,15,510,0,0,0,1,3,0
513,513,9,3,3,2,12,2,161,24,10,6,814,18,90000814,90000510,90000513,1,0,3,0,1,4,11,0,1115,1,510,0,0,685,602,0,0,0,0,0,0,1,4,2016,1,18,10,16721,21,513,0,0,0,0,0,3
514,514,10,1,1,5,25,0,71,19,14,11,815,18,90000815,90000526,90000509,0,2,0,0,0,1,19,0,1115,1,526,0,1,770,664,0,0,0,1,0,0,1,2,2016,1,12,3,16750,13,509,0,2,0,1,2,1
515,515,11,1,1,3,18,0,73,11,7,15,815,17,90000815,90000509,90000526,0,1,2,1,1,1,28,0,1115,5,509,0,0,278,181,0,0,0,0,0,0,1,2,2016,1,4,1,16751,19,526,0,3,0,1,1,1
516,516,12,1,1,3,11,4,105,21,7,9,816,18,90000816,90000520,90000521,1,0,1,0,1,1,22,0,1115,2,520,0,0,438,325,0,0,0,0,0,0,1,0,2016,1,18,4,16780,14,521,0,0,0,0,0,1
517,517,13,0,1,7,45,0,78,17,9,9,816,18,90000816,90000521,90000520,0,1,2,1,0,0,13,0,1115,0,521,0,0,582,454,0,0,0,0,0,0,1,0,2016,1,16,1,16781,16,520,0,2,0,1,1,0
518,518,14,3,3,5,9,0,135,11,5,14,817,18,90000817,90000516,90000515,0,1,2,1,1,3,36,0,1115,5,516,0,0,439,298,0,0,0,0,0,0,1,1,2016,1,15,10,16810,29,515,0,3,0,1,1,3
519,519,15,1,3,12,36,0,102,26,14,5,817,18,90000817,90000515,90000516,0,4,6,0,0,1,15,0,1115,1,515,0,1,597,457,0,0,0,0,0,0,1,1,2016,1,12,3,16811,16,516,0,0,0,1,3,1
520,520,0,0,5,9,39,4,84,20,7,7,807,18,90000807,90000510,90000516,1,0,0,0,0,0,11,0,1115,1,510,0,0,651,554,0,0,0,0,0,0,1,0,2016,1,14,3,15958,10,516,0,1,0,0,0,0
521,521,1,0,0,3,13,4,59,20,7,7,807,18,90000807,90000516,90000510,1,0,3,0,0,0,20,0,1115,1,516,0,0,462,364,0,0,0,0,0,0,1,0,2016,1,3,0,15959,7,510,0,1,0,0,0,0
522,522,2,0,1,6,20,0,96,18,7,6,808,18,90000808,90000515,90000512,0,1,3,1,1,2,19,0,1115,2,515,0,0,323,215,0,0,0,0,0,0,1,1,2016,1,10,4,15988,23,512,0,2,0,1,1,2
523,523,3,1,10,15,37,0,108,19,6,7,808,18,90000808,90000512,90000515,0,2,2,0,0,1,12,0,1115,1,512,0,0,562,459,0,0,0,0,0,0,1,1,2016,1,24,4,15989,25,515,0,1,0,1,2,1
524,524,4,1,3,6,15,0,84,17,13,19,809,18,90000809,90000509,90000524,0,1,3,1,0,1,15,0,1115,3,509,0,0,431,325,0,0,0,0,0,0,1,1,2016,1,15,4,16018,19,524,0,1,0,1,1,1
525,525,5,1,1,7,25,0,105,24,18,13,809,18,90000809,90000524,90000509,0,1,3,1,0,1,14,0,1115,1,524,0,0,516,387,0,0,0,0,0,0,1,1,2016,1,11,4,16019,29,509,0,0,0,1,1,1
526,526,0,1,0,0,3,4,90,16,10,12,800,18,90000800,90000508,90000518,1,0,5,0,1,1,16,0,1115,3,508,0,0,338,236,0,0,0,0,0,0,1,0,2016,1,2,1,15268,21,518,0,2,0,0,0,1
527,527,1,0,7,18,48,0,92,17,11,10,800,15,90000800,90000518,90000508,0,1,0,1,0,0,14,0,1077,4,518,0,0,636,551,0,0,0,0,0,0,1,0,2016,1,22,5,15269,20,508,0,2,0,1,1,0
528,528,2,0,4,7,37,4,115,15,11,12,801,18,90000801,90000522,90000520,1,0,3,0,1,1,14,0,1115,5,522,0,0,621,485,0,0,1,0,0,0,1,0,2016,1,15,5,15296,15,520,0,3,0,0,0,1
529,529,3,0,1,3,9,0,48,19,10,9,801,16,90000801,90000520,90000522,0,1,3,1,0,0,18,0,930,2,520,0,0,281,173,0,0,0,0,0,0,1,0,2016,1,7,3,15297,11,522,0,0,0,1,1,0
530,530,4,0,1,2,14,0,44,10,12,11,802,17,90000802,90000517,90000526,0,2,1,0,0,0,29,0,1115,0,517,0,0,342,213,0,0,0,0,0,1,1,2,2016,1,4,0,15326,18,526,0,3,0,1,2,0
531,531,5,0,5,5,25,2,103,19,11,12,802,18,90000802,90000526,90000517,1,0,0,0,1,2,16,0,1115,1,526,0,0,730,608,0,0,1,0,0,0,1,2,2016,1,14,3,15327,13,517,0,1,0,0,0,2
532,532,6,0,1,2,18,0,58,24,12,7,803,18,90000803,90000519,90000523,0,1,4,1,0,0,14,0,1115,2,519,0,0,795,706,0,0,0,0,0,0,1,1,2016,1,9,0,15354,13,523,0,0,0,1,1,0
533,533,7,1,0,5,20,5,93,17,7,13,803,18,90000803,90000523,90000519,1,0,0,0,1,1,12,0,1115,3,523,0,0,380,312,0,0,0,0,0,0,1,1,2016,1,10,5,15355,10,519,0,1,0,0,0,1
534,534,8,0,0,2,13,0,65,20,12,11,804,18,90000804,90000514,90000525,0,2,4,0,0,1,18,0,1115,1,514,0,0,626,462,0,0,1,0,0,0,1,2,2016,1,9,4,15383,12,525,0,1,0,1,2,1
535,535,9,0,2,4,28,0,108,21,10,12,804,18,90000804,90000525,90000514,0,1,3,1,1,2,36,0,1115,4,525,0,0,423,297,0,0,1,0,0,0,1,2,2016,1,13,6,15384,12,514,0,0,0,1,1,2
536,536,10,1,3,5,18,0,70,15,9,13,805,18,90000805,90000527,90000513,0,1,4,1,0,1,7,0,1115,1,527,0,0,481,406,0,0,0,0,0,0,1,1,2016,1,14,4,15411,10,513,0,2,0,1,1,1
537,537,11,0,3,3,25,0,87,20,13,12,805,17,90000805,90000513,90000527,0,1,3,1,0,1,16,0,1112,2,513,0,0,488,426,0,0,0,0,0,0,1,1,2016,1,18,5,15412,14,527,0,1,0,1,1,1
538,538,12,0,7,6,19,0,66,20,13,9,806,17,90000806,90000521,90000511,0,1,1,1,0,0,14,0,1029,1,521,0,0,497,404,0,0,0,0,0,0,1,1,2016,1,19,3,15440,14,511,0,1,0,1,1,0
539,539,13,0,1,1,14,4,87,13,11,14,806,18,90000806,90000511,90000521,1,0,4,0,1,1,18,1,1115,3,511,0,0,317,219,0,0,0,0,0,0,1,1,2016,1,9,2,15441,12,521,0,3,0,0,0,1
540,540,0,0,6,3,16,0,64,9,4,16,799,18,90000799,90000524,90000510,0,0,3,0,0,1,21,0,1115,1,524,0,0,366,247,0,0,0,0,0,0,1,3,2016,1,14,2,15101,21,510,0,3,0,0,0,1
541,541,1,2,7,4,13,0,131,26,14,6,799,18,90000799,90000510,90000524,0,1,1,1,1,3,21,0,1115,3,510,0,0,597,486,0,0,0,0,0,0,1,3,2016,1,19,6,15102,20,524,0,0,0,1,1,3
542,542,0,2,5,1,13,0,91,16,6,5,797,15,90000797,90000513,90000522,0,0,3,0,0,2,18,0,1014,2,513,0,1,306,235,0,0,0,0,0,0,1,6,2016,1,16,10,14583,15,522,0,2,0,0,0,2
543,543,1,4,2,6,21,0,153,15,5,6,797,18,90000797,90000522,90000513,0,2,7,0,1,5,10,1,1115,3,522,0,0,774,697,0,0,0,0,0,0,1,6,2016,1,16,9,14584,9,513,0,3,0,1,2,3
544,544,2,0,5,4,19,0,45,16,4,5,798,15,90000798,90000520,90000508,0,2,0,0,0,0,13,0,1096,1,520,0,0,565,466,0,0,0,0,0,0,1,2,2016,1,16,1,14612,12,508,0,2,0,1,2,0
545,545,3,2,5,4,21,3,120,17,5,5,798,18,90000798,90000508,90000520,1,0,2,0,1,2,21,0,1115,1,508,0,0,539,450,0,0,0,0,0,0,1,2,2016,1,12,2,14613,18,520,0,1,1,0,0,2
546,546,0,3,4,7,19,0,119,6,10,23,790,18,90000790,90000511,90000515,0,0,1,1,1,3,11,0,1115,2,511,0,0,640,527,0,0,0,0,0,0,1,1,2016,1,18,7,13891,22,515,0,4,0,0,0,3
547,547,1,0,3,1,12,0,71,24,19,6,790,17,90000790,90000515,90000511,0,3,4,0,0,0,15,0,1014,3,515,0,0,429,334,0,0,0,0,0,0,1,1,2016,1,6,1,13892,30,511,0,1,0,1,3,0
548,548,2,0,1,4,16,0,44,7,4,14,791,18,90000791,90000516,90000519,0,2,3,0,0,1,15,0,1115,0,516,0,0,333,242,0,0,0,0,0,1,1,2,2016,1,5,3,13921,11,519,0,2,0,1,2,1
549,549,3,1,6,13,34,0,112,22,13,4,791,18,90000791,90000519,90000516,0,1,2,1,1,2,5,0,1115,4,519,0,0,813,730,0,0,1,1,0,0,1,2,2016,1,23,5,13922,14,516,0,2,0,1,1,2
550,550,4,1,2,4,21,4,149,25,13,7,792,18,90000792,90000523,90000509,1,0,3,0,1,3,23,0,1115,1,523,0,0,519,433,0,0,0,0,0,0,1,0,2016,1,15,5,13950,18,509,0,0,0,0,0,3
551,551,5,0,3,4,22,0,37,15,7,13,792,18,90000792,90000509,90000523,0,3,2,0,0,0,10,0,1115,5,509,0,0,619,528,0,0,0,0,0,0,1,0,2016,1,7,3,13951,9,523,0,2,0,1,3,0
552,552,6,0,1,4,21,4,74,9,6,18,793,18,90000793,90000518,90000521,1,0,6,0,0,0,10,0,1115,5,518,0,0,437,344,0,0,0,0,0,0,1,0,2016,1,10,2,13979,15,521,0,3,0,0,0,0
553,553,7,0,4,12,31,4,104,25,16,6,793,18,90000793,90000521,90000518,1,0,2,0,0,0,14,0,1115,4,521,0,0,464,378,0,0,0,0,0,0,1,0,2016,1,16,6,13980,14,518,0,1,0,0,0,0
554,554,8,2,5,4,31,0,125,13,3,12,794,18,90000794,90000526,90000514,0,2,4,0,1,3,18,0,1115,1,526,0,0,417,290,0,0,0,0,0,0,1,2,2016,1,14,5,14009,21,514,0,2,0,1,2,3
555,555,9,1,3,6,30,0,101,26,12,3,794,17,90000794,90000514,90000526,0,3,2,0,0,2,13,0,1115,2,514,0,0,371,266,0,0,1,0,0,0,1,2,2016,1,15,6,14010,11,526,0,0,0,1,3,2
556,556,10,0,2,3,15,3,78,13,13,16,795,18,90000795,90000512,90000517,1,0,5,0,0,0,16,0,1115,1,512,0,0,513,422,0,0,0,0,0,0,1,0,2016,1,5,1,14037,24,517,0,3,0,0,0,0
557,557,11,0,2,7,23,4,87,16,15,13,795,18,90000795,90000517,90000512,1,0,1,0,0,0,20,0,1115,0,517,0,0,400,305,0,0,0,0,0,0,1,0,2016,1,11,5,14038,16,512,0,3,0,0,0,0
558,558,12,0,0,2,19,0,54,17,15,13,796,17,90000796,90000525,90000527,0,2,3,0,0,0,14,0,1100,2,525,0,0,446,357,0,0,0,0,0,1,1,2,2016,1,9,3,14066,12,527,0,0,0,1,2,0
559,559,13,1,10,7,24,4,126,12,12,18,796,18,90000796,90000527,90000525,1,0,3,0,1,2,9,0,1115,3,527,0,0,450,341,0,0,0,0,0,0,1,2,2016,1,22,5,14067,15,525,0,3,0,0,0,2
560,560,0,0,5,11,33,0,74,13,13,11,786,18,90000786,90000522,90000518,0,0,0,0,0,0,11,0,1115,1,522,0,0,513,410,0,0,0,0,0,1,1,3,2016,1,23,9,12880,16,518,0,2,0,0,0,0
561,561,1,2,5,1,9,3,113,16,6,13,786,16,90000786,90000518,90000522,1,0,9,0,1,2,15,0,1014,0,518,0,0,317,224,0,0,0,0,0,0,1,3,2016,1,7,2,12881,13,522,0,0,0,0,0,2
562,562,2,0,3,4,13,4,77,20,19,14,787,18,90000787,90000517,90000516,1,0,1,0,0,0,16,0,1115,0,517,0,0,435,314,0,0,0,0,0,0,1,0,2016,1,6,1,12910,21,516,0,2,0,0,0,0
563,563,3,0,3,6,24,3,71,15,14,19,787,18,90000787,90000516,90000517,1,0,1,0,0,0,15,0,1115,0,516,0,0,612,502,0,0,0,0,0,0,1,0,2016,1,6,1,12911,16,517,0,2,0,0,0,0
564,564,4,1,3,5,15,0,140,16,9,16,788,18,90000788,90000508,90000524,0,1,1,1,1,5,29,0,1115,5,508,0,0,552,454,0,0,1,0,0,0,1,1,2016,1,15,10,12939,20,524,0,1,0,1,1,3
565,565,5,1,2,4,21,0,94,24,14,9,788,16,90000788,90000524,90000508,0,5,4,0,0,1,21,0,1090,2,524,0,0,442,334,0,0,0,0,0,0,1,1,2016,1,11,3,12940,27,508,0,0,0,1,3,1
566,566,6,1,2,7,22,0,82,16,9,12,789,18,90000789,90000515,90000520,0,1,1,1,0,1,25,0,1115,2,515,0,0,431,314,0,0,0,0,0,0,1,1,2016,1,9,3,12968,22,520,0,1,1,1,1,1
567,567,7,1,5,11,24,0,93,21,12,9,789,18,90000789,90000520,90000515,0,1,2,1,0,1,16,0,1115,4,520,0,0,660,545,0,0,0,0,0,0,1,1,2016,1,16,2,12969,20,515,0,1,0,1,1,1
568,568,0,1,1,6,19,0,92,16,11,9,780,18,90000780,90000510,90000523,0,0,2,1,1,2,21,0,1115,4,510,0,0,472,357,0,0,0,0,0,0,1,1,2016,1,11,4,12218,12,523,0,3,0,0,0,2
569,569,1,1,1,4,28,0,75,16,7,11,780,18,90000780,90000523,90000510,0,2,2,0,0,1,21,0,1115,0,523,0,0,424,307,0,0,0,0,0,0,1,1,2016,1,10,3,12219,13,510,0,2,0,1,2,1
570,570,2,1,5,5,13,4,113,15,11,20,781,18,90000781,90000521,90000525,1,0,0,0,1,2,22,0,1115,0,521,0,0,303,211,0,0,0,0,0,0,1,0,2016,1,14,3,12248,20,525,0,1,0,0,0,2
571,571,3,0,3,12,29,0,66,19,19,11,781,18,90000781,90000525,90000521,0,2,1,0,0,0,13,0,1115,9,525,0,0,592,495,0,0,0,0,0,0,1,0,2016,1,12,0,12249,19,521,0,3,0,1,2,0
572,572,4,1,0,3,22,3,104,20,12,6,782,17,90000782,90000519,90000526,1,0,3,0,1,1,25,0,1115,0,519,0,0,356,220,0,0,0,0,0,0,1,0,2016,1,7,4,12275,10,526,0,2,0,0,0,1
573,573,5,0,4,14,51,0,76,17,6,12,782,18,90000782,90000526,90000519,0,1,3,1,0,0,9,0,1115,4,526,0,0,525,424,0,0,0,0,0,0,1,0,2016,1,18,3,12276,7,519,0,1,0,1,1,0
574,574,6,0,2,2,25,0,61,17,7,12,783,18,90000783,90000514,90000512,0,1,2,1,0,0,18,0,1115,3,514,0,0,513,391,0,0,0,0,0,0,1,1,2016,1,10,4,12304,15,512,0,1,0,1,1,0
575,575,7,1,4,3,15,5,117,16,10,7,783,18,90000783,90000512,90000514,1,0,4,0,1,1,24,0,1115,2,512,0,0,480,368,0,0,0,0,0,0,1,1,2016,1,13,3,12305,20,514,0,3,0,0,0,1
576,576,8,1,0,4,12,0,57,3,7,10,784,17,90000784,90000527,90000511,0,2,3,0,0,1,15,0,1023,5,527,0,0,460,364,0,0,0,0,0,0,1,2,2016,1,7,3,12333,18,511,0,6,1,1,2,1
577,577,9,1,3,7,21,0,103,21,13,11,784,17,90000784,90000511,90000527,0,1,2,1,1,2,18,0,1115,4,511,0,0,417,317,0,0,0,0,0,0,1,2,2016,1,13,5,12334,15,527,0,1,0,1,1,2
578,578,10,1,2,5,21,0,97,16,12,15,785,18,90000785,90000509,90000513,0,2,3,0,0,1,20,0,1115,2,509,0,0,455,362,0,0,0,0,0,0,1,2,2016,1,11,5,12362,32,513,0,1,1,1,2,1
579,579,11,3,6,7,21,0,144,18,14,12,785,18,90000785,90000513,90000509,0,1,4,1,1,2,38,1,1115,0,513,0,0,593,506,0,0,0,0,0,0,1,2,2016,1,22,5,12363,20,509,0,2,0,1,1,2
580,580,0,0,1,2,10,0,63,13,6,15,779,18,90000779,90000523,90000521,0,0,2,0,0,1,16,0,1115,2,523,0,0,531,430,0,0,1,0,0,0,1,0,2016,1,10,2,12075,23,521,0,2,0,0,0,1
581,581,1,0,2,1,25,0,69,22,15,6,779,18,90000779,90000521,90000523,0,1,1,1,0,0,12,0,1115,1,521,0,0,617,551,0,0,0,0,0,0,1,0,2016,1,15,2,12076,16,523,0,2,0,1,1,0
582,582,0,2,6,7,32,0,106,20,11,11,778,18,90000778,90000518,90000519,0,0,0,0,0,2,11,0,1115,1,518,0,0,521,421,0,0,0,0,0,0,1,6,2016,1,20,6,11528,22,519,0,1,0,0,0,2
583,583,1,5,3,3,16,0,164,20,11,11,778,18,90000778,90000519,90000518,0,2,3,0,0,6,21,0,1115,3,519,0,0,420,321,0,0,0,0,0,0,1,6,2016,1,12,6,11529,14,518,0,1,0,1,2,3
584,584,0,0,5,6,20,0,82,20,16,12,770,18,90000770,90000524,90000515,0,0,4,0,0,0,12,0,1115,5,524,0,0,497,374,0,0,0,0,0,0,1,0,2016,1,13,3,10780,28,515,0,2,0,0,0,0
585,585,1,0,5,9,23,0,92,17,12,16,770,18,90000770,90000515,90000524,0,0,3,0,0,0,22,0,1115,2,515,0,0,458,342,0,0,0,0,0,0,1,0,2016,1,14,4,10781,34,524,0,1,0,0,0,0
586,586,2,1,1,7,29,0,77,23,12,5,771,15,90000771,90000516,90000508,0,5,6,0,0,1,20,0,1115,1,516,0,0,508,400,0,0,0,0,0,0,1,5,2016,1,5,1,10810,10,508,0,1,0,1,3,1
587,587,3,3,0,1,7,0,131,14,5,12,771,18,90000771,90000508,90000516,0,1,0,1,0,5,22,2,1115,2,508,0,0,637,529,0,0,0,0,0,0,1,5,2016,1,18,12,10811,13,516,0,2,0,1,1,3
588,588,4,0,3,4,20,0,68,17,23,19,772,18,90000772,90000511,90000510,0,2,2,0,0,0,30,0,1115,0,511,0,1,477,371,0,0,0,0,0,0,1,2,2016,1,11,1,10838,16,510,0,3,0,1,2,0
589,589,5,1,3,4,13,0,77,16,15,19,772,17,90000772,90000510,90000511,0,0,1,0,0,1,20,0,1014,1,510,0,0,426,313,0,0,0,0,0,0,1,2,2016,1,10,3,10839,19,511,0,1,0,0,0,1
590,590,6,3,1,3,14,0,119,16,13,15,773,18,90000773,90000513,90000517,0,0,3,0,0,3,18,0,1115,1,513,0,0,590,504,0,0,0,0,0,0,1,0,2016,1,11,7,10867,16,517,0,2,0,0,0,3
591,591,7,0,3,5,21,0,67,18,15,13,773,18,90000773,90000517,90000513,0,3,3,0,0,0,11,0,1115,0,517,0,0,516,417,0,0,0,0,0,0,1,0,2016,1,13,3,10868,23,513,0,2,0,1,3,0
592,592,8,0,5,5,13,0,41,13,9,13,774,15,90000774,90000526,90000522,0,1,1,1,0,0,10,0,986,5,526,0,0,342,246,0,0,0,0,0,0,1,1,2016,1,7,2,10893,16,522,0,2,0,1,1,0
593,593,9,0,2,1,27,0,68,18,14,13,774,17,90000774,90000522,90000526,0,0,2,0,0,1,12,0,1115,2,522,0,0,509,392,0,0,0,0,0,0,1,1,2016,1,10,2,10894,9,526,0,2,0,0,0,1
594,594,10,2,9,7,37,0,152,25,18,11,775,18,90000775,90000520,90000514,0,2,3,0,0,2,32,0,1115,0,520,0,0,385,276,0,0,0,0,0,0,1,2,2016,1,30,7,10922,19,514,0,0,0,1,2,2
595,595,11,1,2,6,23,0,96,13,10,18,775,18,90000775,90000514,90000520,0,2,5,0,0,2,20,0,1115,1,514,0,0,405,303,0,0,0,0,0,0,1,2,2016,1,14,6,10923,13,520,0,2,0,1,2,2
596,596,12,2,9,10,27,0,127,17,10,11,776,17,90000776,90000512,90000527,0,1,0,1,0,3,9,0,1110,3,512,0,0,575,488,0,0,0,0,0,0,1,1,2016,1,27,4,10951,24,527,0,2,0,1,1,3
597,597,13,0,2,1,16,0,62,16,11,10,776,18,90000776,90000527,90000512,0,3,1,0,0,1,29,0,1115,2,527,0,0,367,266,0,0,1,0,0,0,1,1,2016,1,6,1,10952,19,512,0,2,1,1,3,1
598,598,14,3,6,10,24,0,134,19,12,13,777,18,90000777,90000525,90000509,0,0,1,0,0,3,23,0,1115,4,525,0,0,706,621,0,0,0,0,0,0,1,0,2016,1,19,6,10980,18,509,0,1,0,0,0,3
