,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
533,533,33,0,1,1,9,4,72,72,21,11,9,5481,18,90005481,90000515,90000520,1,0,2,0,0,0,21,0,1115,2,515,0,418,276,0,0,0,0,0,0,73,0,2017,1,3,0,280414,22,520,644,1,0,0,0,0
534,534,34,2,1,9,24,0,100,100,16,13,16,5482,14,90005482,90000512,90000516,0,1,1,1,1,2,12,0,1115,1,512,0,503,379,0,0,0,0,0,0,73,2,2017,1,11,4,280451,16,516,746,2,0,1,1,2
535,535,35,1,3,2,19,0,78,78,21,15,13,5482,14,90005482,90000516,90000512,0,2,1,0,0,1,15,0,1115,1,516,0,311,184,0,0,0,0,0,0,73,1,2017,1,9,2,280452,21,512,541,1,0,1,2,1
536,536,36,0,6,6,34,0,71,71,12,14,20,5483,14,90005483,90000525,90000514,0,2,1,0,0,1,15,0,1115,0,525,0,462,303,0,1,1,0,0,0,73,1,2017,1,12,2,280489,14,514,687,3,0,1,2,1
537,537,37,2,0,4,19,0,103,103,21,20,13,5483,12,90005483,90000514,90000525,0,1,1,1,1,2,22,0,1115,1,514,0,397,250,1,0,0,0,0,0,73,2,2017,1,11,3,280490,11,525,667,2,0,1,1,2
538,538,44,1,5,5,16,0,91,91,11,14,18,5476,14,90005476,90000524,90000527,0,3,3,0,0,2,25,0,1114,7,524,0,331,238,1,1,1,0,0,0,73,2,2017,1,12,3,280641,21,527,591,3,1,1,3,2
539,539,45,0,4,4,30,0,105,105,17,18,14,5476,14,90005476,90000527,90000524,0,2,1,0,1,3,6,0,1115,2,527,0,670,575,1,1,1,0,0,0,73,3,2017,1,15,6,280642,13,524,902,3,0,1,2,3
540,540,18,0,0,2,13,0,59,59,14,13,20,5467,14,90005467,90000509,90000524,0,1,2,1,0,1,16,0,1115,1,509,1,588,445,0,1,1,0,0,0,73,1,2017,1,11,3,271721,12,524,823,2,0,1,1,1
541,541,19,0,4,7,29,0,93,93,22,18,12,5467,14,90005467,90000524,90000509,0,1,2,1,0,0,40,0,1115,7,524,0,476,335,1,0,0,0,0,0,73,1,2017,1,16,2,271722,19,509,725,1,0,1,1,0
542,542,38,1,1,3,19,0,85,85,19,14,11,5464,14,90005464,90000515,90000525,0,6,12,0,0,1,19,0,1115,2,515,0,426,295,0,0,0,0,0,0,73,1,2017,1,12,9,272157,5,525,651,2,0,1,3,1
543,543,39,5,2,6,22,0,210,210,17,11,15,5464,14,90005464,90000525,90000515,0,1,7,1,1,6,11,0,1115,1,525,0,634,502,0,0,0,0,0,0,73,6,2017,1,31,19,272158,14,515,863,1,0,1,1,3
544,544,40,0,7,11,38,0,72,72,9,13,16,5472,14,90005472,90000972,90000520,0,2,0,0,0,1,9,0,1115,1,972,0,711,606,0,1,1,0,0,0,73,1,2017,1,21,7,272195,6,520,899,5,0,1,2,1
545,545,41,2,0,1,14,0,103,103,24,18,14,5472,14,90005472,90000520,90000972,0,1,6,1,1,2,16,0,1115,1,520,0,359,257,1,0,0,0,0,0,73,2,2017,1,6,2,272196,11,972,553,0,0,1,1,2
546,546,46,2,1,0,12,0,98,98,13,10,18,5466,13,90005466,90000523,90000517,0,1,0,1,1,3,20,0,1115,1,523,0,858,783,0,0,0,0,0,0,73,3,2017,1,10,3,272317,16,517,1071,2,0,1,1,3
547,547,47,1,3,2,10,0,58,58,26,18,10,5466,14,90005466,90000517,90000523,0,3,0,0,0,1,10,0,1115,0,517,0,506,412,0,0,0,0,0,0,73,1,2017,1,6,1,272318,13,523,686,0,0,1,3,1
548,548,58,1,3,6,23,0,94,94,17,7,9,5469,12,90005469,90000514,90000526,0,1,2,1,1,2,21,0,1115,0,514,0,403,277,0,0,0,0,0,0,73,2,2017,1,12,5,272546,11,526,630,2,0,1,1,2
549,549,59,1,0,5,28,0,69,69,21,7,9,5469,14,90005469,90000526,90000514,0,2,3,0,0,1,9,0,1115,4,526,0,586,429,0,0,0,0,0,0,73,1,2017,1,5,2,272547,12,514,805,0,0,1,2,1
550,550,26,1,1,2,6,0,58,58,11,7,16,5465,12,90005465,90000516,90000973,0,1,6,1,0,1,14,0,1115,2,516,0,299,204,0,0,0,0,0,0,73,1,2017,1,5,3,268921,13,973,507,3,0,1,1,1
551,551,27,1,7,9,37,0,115,115,24,15,7,5465,13,90005465,90000973,90000516,0,1,2,1,0,1,18,0,1115,5,973,0,712,624,0,0,0,0,0,0,73,1,2017,1,28,7,268922,12,516,944,1,0,1,1,1
552,552,28,1,4,7,47,0,102,102,16,11,13,5470,14,90005470,90000857,90000512,0,3,3,0,0,2,14,0,1115,3,857,0,572,450,0,0,1,0,0,0,73,2,2017,1,18,5,268959,5,512,817,2,0,1,3,2
553,553,29,2,1,4,18,0,124,124,20,13,12,5470,14,90005470,90000512,90000857,0,2,3,0,1,3,10,0,1115,3,512,0,369,241,1,0,0,0,0,0,73,3,2017,1,15,7,268960,21,857,579,1,0,1,2,3
554,554,30,1,1,4,22,0,84,84,20,12,11,5471,14,90005471,90000527,90000521,0,1,2,1,0,1,18,0,1115,1,527,1,406,300,0,0,0,0,0,0,73,1,2017,1,13,4,268997,14,521,592,1,0,1,1,1
555,555,31,1,1,6,28,0,58,58,11,10,13,5471,14,90005471,90000521,90000527,0,1,3,1,0,0,7,0,1115,4,521,0,561,462,0,0,0,0,0,0,73,1,2017,1,10,3,268998,12,527,766,4,0,1,1,0
556,556,32,1,5,5,16,0,102,102,10,15,19,5473,12,90005473,90000508,90000522,0,1,6,1,1,2,21,0,1079,2,508,0,261,184,0,0,1,0,0,0,73,2,2017,1,10,4,269035,19,522,491,3,1,1,1,2
557,557,33,1,5,13,36,0,98,98,17,19,15,5473,14,90005473,90000522,90000508,0,2,2,0,0,1,6,0,1115,1,522,0,601,521,0,0,0,0,0,0,73,1,2017,1,24,7,269036,11,508,841,3,0,1,2,1
558,558,44,0,0,2,11,0,25,25,8,4,19,5468,14,90005468,90000511,90000513,0,5,4,0,0,0,12,0,1115,1,511,0,521,428,0,0,0,0,0,0,73,0,2017,1,1,0,269278,22,513,698,3,0,1,3,0
559,559,45,4,7,4,24,4,201,201,28,18,5,5468,14,90005468,90000513,90000511,1,0,0,0,1,5,14,0,1115,2,513,0,772,694,0,0,0,0,0,0,73,5,2017,1,23,10,269279,18,511,998,0,0,0,0,3
560,560,12,1,4,5,16,0,71,71,18,7,15,5455,14,90005455,90000521,90000523,0,3,2,0,0,1,15,0,1115,1,521,1,490,391,0,0,0,0,0,0,73,1,2017,1,15,6,266343,12,523,720,0,0,1,3,1
561,561,13,3,5,6,16,0,129,129,21,15,7,5455,14,90005455,90000523,90000521,0,1,5,1,1,2,11,0,1115,2,523,0,410,300,0,0,0,0,0,0,73,3,2017,1,19,5,266344,20,521,618,2,0,1,1,2
562,562,22,0,6,9,30,0,66,66,17,18,13,5457,14,90005457,90000513,90000527,0,2,4,0,0,0,15,0,1115,1,513,0,471,395,0,0,0,0,0,0,73,0,2017,1,14,3,265012,6,527,694,3,0,1,2,0
563,563,23,2,7,9,25,3,130,130,14,11,18,5457,14,90005457,90000527,90000513,1,0,3,0,1,2,14,0,1115,2,527,0,462,375,0,0,0,0,0,0,73,2,2017,1,19,6,265013,14,513,661,2,0,0,0,2
564,564,46,2,2,3,14,4,136,136,21,15,18,5461,14,90005461,90000520,90000511,1,0,1,0,1,2,18,0,1115,0,520,0,460,366,0,0,0,0,0,0,73,2,2017,1,14,7,265512,23,511,701,0,0,0,0,2
565,565,47,0,3,7,30,0,80,80,24,18,14,5461,14,90005461,90000511,90000520,0,2,5,0,0,0,18,0,1115,2,511,0,547,459,0,0,0,0,0,0,73,0,2017,1,11,1,265513,19,520,779,0,0,1,2,0
566,566,10,4,2,9,15,0,142,142,12,9,15,5454,14,90005454,90000522,90000509,0,1,0,1,1,4,19,0,1115,1,522,0,666,569,1,0,0,0,0,0,73,4,2017,1,23,7,262757,18,509,861,3,0,1,1,3
567,567,11,0,1,0,18,0,51,51,15,13,10,5454,14,90005454,90000509,90000522,0,4,3,0,0,1,7,0,1115,6,509,0,337,243,0,1,1,0,0,0,73,1,2017,1,3,1,262758,19,522,524,4,0,1,3,1
568,568,24,1,1,1,16,0,73,73,7,11,22,5456,14,90005456,90000524,90000514,0,1,5,1,0,1,29,0,1115,1,524,0,309,204,1,0,0,0,0,0,73,1,2017,1,6,1,263029,18,514,528,4,0,1,1,1
569,569,25,0,6,9,29,0,88,88,20,22,12,5456,13,90005456,90000514,90000524,0,1,1,1,0,1,11,0,1115,2,514,0,555,456,0,1,0,0,0,0,73,1,2017,1,24,5,263030,7,524,815,3,0,1,1,1
570,570,26,2,10,7,15,3,147,147,18,18,11,5458,14,90005458,90000526,90000516,1,0,1,0,1,4,10,0,1115,3,526,0,760,679,0,0,0,0,0,0,73,4,2017,1,23,9,263067,7,516,941,3,0,0,0,3
571,571,27,0,1,1,18,0,30,30,8,10,19,5458,14,90005458,90000516,90000526,0,4,3,0,0,0,10,0,1115,3,516,0,316,247,0,0,0,0,0,0,73,0,2017,1,10,1,263068,9,526,485,4,0,1,3,0
572,572,28,0,1,1,22,3,94,94,17,13,10,5459,18,90005459,90000517,90000857,1,0,12,0,0,0,20,0,1115,2,517,0,268,180,0,0,0,0,0,0,73,0,2017,1,7,1,263105,14,857,492,3,0,0,0,0
573,573,29,0,20,21,42,4,117,117,12,7,13,5459,18,90005459,90000857,90000517,1,0,1,0,0,0,14,0,1115,0,857,0,721,643,0,0,0,0,0,0,73,0,2017,1,41,12,263106,6,517,965,2,1,0,0,0
574,574,30,0,7,10,24,0,64,64,20,7,7,5460,14,90005460,90000973,90000508,0,2,1,0,0,0,15,0,1115,0,973,0,592,493,0,0,0,0,0,0,73,0,2017,1,20,3,263143,14,508,818,1,0,1,2,0
575,575,31,1,2,4,18,3,117,117,17,6,7,5460,13,90005460,90000508,90000973,1,0,2,0,1,2,29,1,1115,0,508,0,402,309,0,0,0,0,0,0,73,2,2017,1,12,3,263144,19,973,640,2,0,0,0,2
576,576,32,0,2,2,25,0,49,49,20,13,9,5463,12,90005463,90000525,90000972,0,1,1,1,0,0,7,0,1115,2,525,1,449,326,0,0,0,0,0,0,73,0,2017,1,9,3,263181,7,972,659,2,0,1,1,0
577,577,33,0,7,7,32,4,100,100,17,9,14,5463,14,90005463,90000972,90000525,1,0,2,0,1,0,21,0,1115,0,972,0,536,421,0,0,0,0,0,0,73,1,2017,1,25,1,263182,9,525,757,1,0,0,0,0
578,578,44,4,2,3,19,0,162,162,23,16,5,5462,13,90005462,90000512,90000515,0,2,4,0,1,4,9,0,1115,1,512,0,583,449,0,0,0,0,0,0,73,4,2017,1,19,11,263420,20,515,830,2,0,1,2,3
579,579,45,1,0,3,16,0,89,89,14,5,16,5462,14,90005462,90000515,90000512,0,4,6,0,0,2,18,0,1115,4,515,0,470,342,0,0,0,0,0,0,73,2,2017,1,7,6,263421,23,512,722,1,0,1,3,2
580,580,18,0,1,3,14,0,74,74,15,12,12,5445,14,90005445,90000516,90000520,0,1,2,1,0,1,20,0,1115,4,516,0,359,251,0,0,0,0,0,0,73,1,2017,1,6,2,257724,29,520,618,3,0,1,1,1
581,581,19,1,4,12,27,0,81,81,16,13,12,5445,13,90005445,90000520,90000516,0,1,1,1,0,1,13,0,1115,1,520,0,655,550,0,0,0,0,0,0,73,1,2017,1,15,3,257725,14,516,916,3,0,1,1,1
582,582,44,0,5,7,34,0,66,66,11,6,19,5448,14,90005448,90000511,90000517,0,4,2,0,0,0,21,0,1115,3,511,0,626,546,0,0,0,0,0,0,73,0,2017,1,18,5,258284,16,517,872,2,0,1,3,0
583,583,45,3,5,6,12,4,173,173,21,19,7,5448,14,90005448,90000517,90000511,1,0,5,0,1,4,31,0,1115,2,517,0,503,410,0,0,0,0,0,0,73,4,2017,1,15,6,258285,14,511,740,3,0,0,0,3
584,584,12,0,6,4,10,3,61,61,10,11,16,5453,18,90005453,90000508,90000524,1,0,1,0,0,0,5,0,1115,3,508,0,610,511,0,0,0,0,0,0,73,0,2017,1,18,4,254870,14,524,841,4,0,0,0,0
585,585,13,0,4,7,19,4,91,91,23,18,11,5453,19,90005453,90000524,90000508,1,0,4,0,0,0,23,0,1217,1,524,0,358,259,0,0,0,0,0,0,73,0,2017,1,9,1,254871,18,508,625,2,0,0,0,0
586,586,26,0,5,2,16,4,82,82,18,15,18,5446,18,90005446,90000523,90000525,1,0,5,0,0,0,22,0,1115,5,523,0,430,326,0,0,0,0,0,0,73,0,2017,1,11,2,255140,9,525,663,1,0,0,0,0
587,587,27,0,3,7,28,4,94,94,17,15,16,5446,18,90005446,90000525,90000523,1,0,2,0,0,0,29,0,1115,1,525,0,500,394,0,0,0,0,0,0,73,0,2017,1,12,5,255141,13,523,748,2,0,0,0,0
588,588,28,0,4,3,14,4,79,79,18,6,14,5447,18,90005447,90000509,90000973,1,0,5,0,0,0,13,0,1115,2,509,0,269,148,0,0,0,0,0,0,73,0,2017,1,12,4,255178,14,973,476,0,0,0,0,0
589,589,29,0,1,9,32,4,93,93,23,14,7,5447,18,90005447,90000973,90000509,1,0,4,0,0,0,15,1,1115,5,973,0,796,679,0,0,0,0,0,0,73,0,2017,1,10,5,255179,7,509,1029,1,0,0,0,0
590,590,30,1,10,9,37,0,111,111,23,11,9,5449,14,90005449,90000514,90000512,0,3,1,0,0,1,28,0,1115,3,514,0,548,439,0,0,0,0,0,0,73,1,2017,1,25,7,255216,15,512,830,0,0,1,3,1
591,591,31,1,5,9,20,0,117,117,20,7,11,5449,14,90005449,90000512,90000514,0,1,5,1,1,3,12,0,1115,1,512,0,454,334,0,0,0,0,0,0,73,3,2017,1,19,4,255217,14,514,695,0,0,1,1,3
592,592,32,1,11,10,36,0,93,93,16,18,16,5450,13,90005450,90000857,90000513,0,2,1,0,0,1,12,0,1115,1,857,0,627,509,0,0,0,0,0,0,73,1,2017,1,23,9,255254,6,513,861,3,0,1,2,1
593,593,33,0,3,2,22,0,103,103,17,16,18,5450,14,90005450,90000513,90000857,0,1,7,1,1,2,27,1,1115,1,513,0,331,222,0,0,0,0,0,0,73,2,2017,1,11,3,255255,12,857,565,2,0,1,1,2
594,594,34,0,4,3,18,0,45,45,9,11,14,5451,14,90005451,90000527,90000522,0,1,2,1,0,0,19,0,1115,1,527,0,333,233,0,0,0,0,0,0,73,0,2017,1,11,2,255292,11,522,541,5,0,1,1,0
595,595,35,1,9,7,34,3,122,122,18,13,11,5451,14,90005451,90000522,90000527,1,0,2,0,1,1,23,0,1115,3,522,0,609,528,0,0,0,0,0,0,73,1,2017,1,22,3,255293,10,527,876,2,0,0,0,1
596,596,36,1,2,7,14,5,120,120,18,16,11,5452,12,90005452,90000972,90000521,1,0,2,0,1,2,14,0,1115,0,972,0,542,422,0,0,0,0,0,0,73,2,2017,1,13,6,255330,13,521,755,3,0,0,0,2
597,597,37,0,1,5,25,0,56,56,13,9,18,5452,14,90005452,90000521,90000972,0,2,4,0,0,0,15,0,1115,1,521,0,503,411,0,0,0,0,0,0,73,0,2017,1,10,2,255331,15,972,744,2,0,1,2,0
598,598,46,1,2,2,15,0,65,65,13,10,14,5444,14,90005444,90000515,90000526,0,2,5,0,0,1,18,0,1115,3,515,0,358,229,0,0,0,0,0,0,73,1,2017,1,7,1,255522,13,526,555,3,0,1,2,1
599,599,47,2,7,3,25,0,113,113,21,13,10,5444,13,90005444,90000526,90000515,0,1,0,1,1,2,11,0,1115,3,526,0,746,632,0,0,0,0,0,0,73,2,2017,1,23,7,255523,10,515,956,1,0,1,1,2
600,600,4,0,1,1,13,3,82,82,10,16,22,5434,18,90005434,90000515,90000517,1,0,3,0,0,0,36,1,1115,6,515,0,376,289,0,0,0,0,0,0,73,0,2017,1,7,1,249289,23,517,667,4,0,0,0,0
601,601,5,0,3,4,15,3,87,87,25,22,15,5434,18,90005434,90000517,90000515,1,0,1,0,0,0,22,0,1115,2,517,0,702,569,0,0,0,0,0,0,73,0,2017,1,10,3,249290,18,515,942,0,0,0,0,0
602,602,22,0,1,9,16,4,97,97,22,16,11,5440,14,90005440,90000973,90000525,1,0,3,0,1,1,16,0,1115,1,973,0,298,209,0,0,0,0,0,0,73,1,2017,1,5,2,246252,15,525,526,1,0,0,0,1
603,603,23,0,0,4,40,0,66,66,9,10,16,5440,14,90005440,90000525,90000973,0,1,1,1,0,0,12,0,1115,0,525,0,526,437,0,0,0,0,0,0,73,0,2017,1,11,3,246253,20,973,757,4,0,1,1,0
604,604,44,0,1,4,16,0,68,68,18,12,11,5441,14,90005441,90000520,90000857,0,3,12,0,0,1,19,0,1115,1,520,0,346,237,1,1,1,0,0,0,73,1,2017,1,6,1,246722,5,857,550,2,0,1,3,1
605,605,45,1,12,9,46,0,149,149,19,11,12,5441,14,90005441,90000857,90000520,0,1,0,1,1,3,10,0,1115,0,857,0,623,528,1,1,1,0,0,0,73,3,2017,1,38,15,246723,7,520,845,1,0,1,1,3
606,606,10,0,2,6,24,0,55,55,16,6,13,5438,14,90005438,90000511,90000514,0,3,4,0,0,0,20,0,1115,1,511,0,506,395,0,0,0,0,0,0,73,0,2017,1,5,0,243225,20,514,706,1,0,1,3,0
607,607,11,3,4,9,23,4,154,154,22,11,6,5438,14,90005438,90000514,90000511,1,0,0,0,1,3,21,0,1115,0,514,0,623,516,0,0,0,0,0,0,73,3,2017,1,18,6,243226,15,511,865,1,0,0,0,3
608,608,28,1,0,1,11,0,84,84,16,7,10,5435,13,90005435,90000516,90000513,0,1,7,1,0,1,23,0,1115,6,516,0,287,180,2,0,0,0,1,0,73,1,2017,1,3,2,243585,23,513,538,2,0,1,1,1
609,609,29,1,6,14,50,0,103,103,23,10,7,5435,13,90005435,90000513,90000516,0,1,1,1,0,1,14,0,1115,0,513,0,744,645,0,2,0,2,0,0,73,1,2017,1,21,9,243586,14,516,989,0,0,1,1,1
610,610,30,1,2,6,24,0,103,103,18,7,11,5436,14,90005436,90000509,90000523,0,3,3,0,0,2,20,0,1115,2,509,0,591,471,0,0,0,0,0,0,73,2,2017,1,14,6,243623,23,523,815,1,0,1,3,2
611,611,31,1,4,5,12,0,114,114,17,11,7,5436,14,90005436,90000523,90000509,0,2,4,0,1,3,30,0,1092,10,523,0,579,482,0,0,0,0,0,1,73,3,2017,1,18,6,243624,10,509,837,0,0,1,2,3
612,612,32,0,6,4,19,0,52,52,18,11,14,5437,14,90005437,90000521,90000522,0,2,4,0,0,0,18,0,1115,2,521,0,402,299,0,0,0,0,0,0,73,0,2017,1,12,1,243661,9,522,598,1,0,1,2,0
613,613,33,1,7,6,28,5,137,137,21,14,11,5437,14,90005437,90000522,90000521,1,0,1,0,1,2,10,0,1115,2,522,0,538,442,0,0,0,0,0,0,73,2,2017,1,20,6,243662,16,521,734,1,0,0,0,2
614,614,34,1,10,9,25,0,94,94,20,15,11,5439,14,90005439,90000526,90000524,0,1,3,1,0,1,9,0,1115,3,526,0,677,608,0,0,0,0,0,0,73,1,2017,1,22,9,243699,10,524,915,2,0,1,1,1
615,615,35,0,1,6,25,0,76,76,15,10,15,5439,13,90005439,90000524,90000526,0,1,7,1,0,1,13,0,1115,1,524,0,257,157,0,0,0,0,0,0,73,1,2017,1,9,4,243700,13,526,462,2,0,1,1,1
616,616,36,1,1,4,30,0,74,74,11,7,15,5443,14,90005443,90000508,90000972,0,6,4,0,0,1,12,0,1115,0,508,0,519,427,1,0,0,0,0,0,73,1,2017,1,12,4,243737,20,972,714,3,0,1,3,1
617,617,37,4,7,5,13,0,187,187,26,16,9,5443,14,90005443,90000972,90000508,0,1,3,1,1,6,27,0,1115,0,972,0,517,453,0,1,1,0,0,0,73,6,2017,1,24,11,243738,10,508,751,0,0,1,1,3
618,618,46,1,3,7,18,4,109,109,9,13,15,5442,14,90005442,90000512,90000527,1,0,3,0,1,1,15,0,1097,2,512,0,395,282,1,0,0,0,0,0,73,1,2017,1,13,4,243938,23,527,621,4,1,0,0,1
619,619,47,0,1,9,38,0,67,67,20,13,13,5442,14,90005442,90000527,90000512,0,1,3,1,0,0,15,0,1115,1,527,0,463,343,0,1,0,1,0,0,73,0,2017,1,13,3,243939,10,512,697,1,0,1,1,0
620,620,22,0,0,2,13,0,77,77,25,15,10,5428,13,90005428,90000517,90000521,0,1,9,1,0,1,11,0,1115,1,517,0,302,209,0,0,0,0,0,0,73,1,2017,1,7,6,201295,9,521,528,0,0,1,1,1
621,621,23,0,9,14,42,0,119,119,12,10,15,5428,14,90005428,90000521,90000517,0,1,5,1,0,1,22,0,1115,1,521,0,601,527,0,0,0,0,0,0,73,1,2017,1,27,10,201296,21,517,870,3,0,1,1,1
622,622,32,0,3,3,12,0,83,83,23,22,11,5426,14,90005426,90000524,90000516,0,2,6,0,0,0,23,0,1115,5,524,1,545,430,1,0,0,0,1,0,73,0,2017,1,13,6,201505,15,516,834,2,0,1,2,0
623,623,33,1,2,4,15,3,109,109,11,10,22,5426,13,90005426,90000516,90000524,1,0,6,0,1,1,15,0,1115,9,516,0,392,279,0,1,0,1,0,0,73,2,2017,1,14,7,201506,24,524,649,2,0,0,0,1
624,624,34,0,3,6,32,4,92,92,21,10,11,5429,18,90005429,90000514,90000520,1,0,1,0,0,0,11,0,1115,2,514,0,707,592,0,0,0,0,0,0,73,0,2017,1,12,5,201543,18,520,896,0,0,0,0,0
625,625,35,0,4,4,12,5,79,79,20,10,10,5429,18,90005429,90000520,90000514,1,0,5,0,0,0,13,0,1115,1,520,0,445,325,0,0,0,0,0,0,73,0,2017,1,10,1,201544,14,514,632,1,0,0,0,0
626,626,54,1,7,6,23,4,110,110,22,3,3,5430,13,90005430,90000857,90000509,1,0,1,0,1,1,11,0,1115,0,857,0,835,717,0,0,0,0,0,0,73,1,2017,1,20,3,201960,16,509,1057,0,0,0,0,1
627,627,55,0,3,2,22,0,65,65,22,3,3,5430,12,90005430,90000509,90000857,0,1,2,1,0,0,23,0,1115,4,509,0,395,277,0,0,0,0,0,0,73,0,2017,1,11,1,201961,20,857,626,0,0,1,1,0
628,628,10,1,10,11,36,0,121,121,18,12,10,5425,14,90005425,90000523,90000515,0,1,2,1,1,2,14,0,1115,2,523,0,670,557,0,1,1,0,0,0,73,2,2017,1,20,6,198922,19,515,906,2,0,1,1,2
629,629,11,1,1,3,18,0,77,77,16,9,12,5425,14,90005425,90000515,90000523,0,2,5,0,0,1,19,0,1115,1,515,0,457,344,1,0,0,0,0,0,73,1,2017,1,9,3,198923,18,523,704,2,0,1,2,1
630,630,14,1,3,5,30,0,88,88,12,7,14,5424,12,90005424,90000522,90000526,0,1,2,1,0,1,12,0,1115,1,522,0,367,262,0,0,0,0,0,0,73,1,2017,1,19,7,199002,16,526,590,3,0,1,1,1
631,631,15,1,2,6,22,0,92,92,22,13,7,5424,13,90005424,90000526,90000522,0,1,6,1,0,1,27,0,1115,2,526,0,477,369,0,0,0,0,0,0,73,1,2017,1,7,2,199003,14,522,711,1,0,1,1,1
632,632,16,1,2,6,27,0,83,83,16,14,13,5431,13,90005431,90000527,90000973,0,1,1,1,0,1,14,0,1115,2,527,0,543,432,0,0,0,0,0,0,73,1,2017,1,10,3,199040,21,973,751,3,0,1,1,1
633,633,17,1,6,4,14,0,80,80,17,13,14,5431,14,90005431,90000973,90000527,0,1,1,1,0,1,25,0,1115,5,973,0,368,277,0,0,0,0,0,0,73,1,2017,1,21,2,199041,12,527,613,2,0,1,1,1
634,634,18,1,3,5,22,0,91,91,15,18,13,5432,13,90005432,90000525,90000508,0,2,5,0,0,2,7,0,1115,2,525,0,430,337,0,0,0,0,0,0,73,2,2017,1,12,2,199078,15,508,659,4,0,1,2,2
635,635,19,2,5,4,28,0,101,101,12,12,19,5432,13,90005432,90000508,90000525,0,2,0,0,0,2,18,0,1115,0,508,0,393,304,0,0,0,0,0,0,73,2,2017,1,19,7,199079,14,525,615,3,0,1,2,2
636,636,20,1,4,7,32,4,144,144,16,13,16,5433,14,90005433,90000972,90000511,1,0,2,0,1,2,15,0,1115,0,972,0,624,518,0,0,0,0,0,0,73,2,2017,1,24,10,199116,16,511,855,2,0,0,0,2
637,637,21,0,3,6,16,0,66,66,18,15,14,5433,14,90005433,90000511,90000972,0,2,6,0,0,0,23,0,1115,1,511,0,433,340,0,0,0,0,0,0,73,0,2017,1,9,3,199117,15,972,670,2,0,1,2,0
638,638,6,1,6,10,34,0,82,82,13,18,12,5427,12,90005427,90000513,90000512,0,1,1,1,0,1,13,0,1115,2,513,0,334,225,0,0,0,0,0,0,73,1,2017,1,11,2,198162,14,512,581,5,0,1,1,1
639,639,7,0,4,11,36,0,72,72,8,12,18,5427,13,90005427,90000512,90000513,0,1,1,1,0,1,13,0,1115,3,512,0,448,337,0,0,0,0,0,0,73,1,2017,1,14,3,198163,14,513,703,5,0,1,1,1
640,640,8,0,6,6,14,0,51,51,13,13,16,5421,14,90005421,90000857,90000525,0,2,2,0,0,0,14,0,1115,0,857,0,528,392,0,0,0,0,0,0,73,0,2017,1,13,3,196024,15,525,741,3,0,1,2,0
641,641,9,2,6,7,27,4,136,136,21,16,14,5421,12,90005421,90000525,90000857,1,0,2,0,1,2,16,0,1115,6,525,0,393,271,0,0,0,0,0,0,73,2,2017,1,14,4,196025,15,857,625,1,0,0,0,2
642,642,54,2,4,3,18,4,137,137,15,10,15,5422,14,90005422,90000527,90000520,1,0,0,0,1,3,13,0,1115,0,527,0,531,435,0,0,0,0,0,0,73,3,2017,1,20,10,194822,15,520,734,2,0,0,0,3
643,643,55,0,5,7,31,0,69,69,13,15,10,5422,14,90005422,90000520,90000527,0,3,6,0,0,0,31,0,1115,0,520,0,417,322,0,0,0,0,0,0,73,0,2017,1,14,1,194823,5,527,649,5,0,1,3,0
644,644,8,1,6,6,18,0,62,62,16,10,13,5419,14,90005419,90000517,90000514,0,4,3,0,0,1,15,0,1115,1,517,0,378,258,0,0,0,0,0,0,73,1,2017,1,11,3,191921,10,514,556,2,0,1,3,1
645,645,9,4,1,9,20,0,149,149,23,12,10,5419,14,90005419,90000514,90000517,0,1,2,1,1,4,22,0,1115,4,514,0,802,697,0,0,0,0,0,0,73,4,2017,1,18,7,191922,10,517,1027,0,0,1,1,3
646,646,20,1,0,2,5,0,47,47,10,9,9,5414,14,90005414,90000515,90000972,0,5,6,0,0,1,12,0,1045,1,515,0,296,214,2,0,0,0,0,1,73,1,2017,1,2,1,192149,15,972,483,2,0,1,3,1
647,647,21,3,13,14,23,0,168,168,18,7,10,5414,14,90005414,90000972,90000515,0,1,0,1,1,5,9,0,1115,0,972,0,859,786,0,1,2,0,0,0,73,5,2017,1,36,13,192150,15,515,1057,1,0,1,1,3
648,648,22,2,5,7,21,0,125,125,12,18,10,5416,14,90005416,90000523,90000516,0,1,4,1,1,3,22,0,1115,2,523,0,637,543,0,1,1,0,0,0,73,3,2017,1,20,4,192187,11,516,856,6,0,1,1,3
649,649,23,1,1,2,24,0,71,71,14,10,16,5416,14,90005416,90000516,90000523,0,3,1,0,0,1,23,0,1115,1,516,0,440,342,1,0,0,0,0,0,73,1,2017,1,14,5,192188,9,523,652,2,0,1,3,1
